"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"73","C.J. Mosley (NYJ)","3","1","0","0","0","0","0","0","1","5.3","5.3","11.8%"
"74","Kwon Alexander (DEN)","0","1","0","0","0","0","1","0","1","4.8","4.8","0.1%"
"75","Darius Muasau (NYG)","2","2","0","0","0","0","0","0","1","4.5","4.5","0.6%"
"76","Nate Landman (ATL)","1","4","0","0","0","0","0","0","1","4.5","4.5","3.7%"
"77","Dee Winters (SF)","2","2","0","0","0","0","0","0","1","4.5","4.5","0.2%"
"78","Joe Tryon-Shoyinka (TB)","2","2","0","0","0","0","0","0","1","4.5","4.5","0.8%"
"79","David Long Jr. (DET)","2","2","0","0","0","0","0","0","1","4.5","4.5","2.4%"
"80","Baylon Spector (BUF)","2","2","0","0","0","0","0","0","1","4.5","4.5","1.2%"
"81","Marte Mapu (NE)","2","2","0","0","0","0","0","0","1","4.5","4.5","2.6%"
"82","Isaiah McDuffie (GB)","2","2","0","0","0","0","0","0","1","4.5","4.5","1.9%"
"83","Junior Colson (LAC)","2","2","0","0","0","0","0","0","1","4.5","4.5","4.3%"
"84","Jonah Elliss (DEN)","1","1","0.5","0","0","0","0","0","1","4.3","4.3","0.6%"
"85","Nick Bellore (WAS)","1","0","0","0","0","0","0","0","1","4.0","4.0","3.0%"
"86","Alex Highsmith (PIT)","1","3","0","0","0","0","0","0","1","3.8","3.8","10.0%"
"87","Dennis Gardeck (ARI)","2","1","0","0","0","0","0","0","1","3.8","3.8","1.0%"
"88","L.J. Collier (ARI)","1","3","0","0","0","0","0","0","1","3.8","3.8","3.0%"
"89","Jesse Luketa (ARI)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"90","D.J. Johnson (CAR)","1","3","0","0","0","0","0","0","1","3.8","3.8","0.1%"
"91","Drue Tranquill (KC)","2","1","0","0","0","0","0","0","1","3.8","3.8","15.5%"
"92","Zaven Collins (ARI)","2","1","0","0","0","0","0","0","1","3.8","3.8","3.4%"
"93","Patrick Queen (PIT)","1","3","0","0","0","0","0","0","1","3.8","3.8","33.9%"
"94","Mack Wilson Sr. (ARI)","1","2","0","0","0","0","0","0","1","3.0","3.0","10.9%"
"95","Denzel Perryman (LAC)","1","2","0","0","0","0","0","0","1","3.0","3.0","1.9%"
"96","Raekwon McMillan (FA)","1","2","0","0","0","0","0","0","1","3.0","3.0","1.6%"
"97","Krys Barnes (ARI)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.9%"
"98","Yasir Abdullah (JAC)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"99","Jeremiah Trotter Jr. (PHI)","1","1","0","0","0","0","0","0","1","2.3","2.3","1.1%"
"100","Bud Dupree (LAC)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.7%"
"101","Takk McKinley (NYJ)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"102","Devin Bush Jr. (CLE)","1","1","0","0","0","0","0","0","1","2.3","2.3","1.2%"
"103","T.J. Watt (PIT)","0","1","0","1","0","0","0","0","1","2.3","2.3","75.7%"
"104","Tyus Bowser (MIA)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"105","Matthew Judon (ATL)","1","1","0","0","0","0","0","0","1","2.3","2.3","10.7%"
"106","Jack Gibbens (TEN)","1","0","0","0","0","0","0","0","1","1.5","1.5","3.7%"
"107","Eric Watts (NYJ)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"108","Brennan Jackson (LAR)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"109","Charles Snowden (LV)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.0%"
"110","Akeem Davis-Gaither (CIN)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.2%"
"111","Chad Muma (JAC)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.7%"
"112","Joe Bachie (CIN)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"113","Quay Walker (GB)","1","0","0","0","0","0","0","0","1","1.5","1.5","29.0%"
"114","Kamu Grugier-Hill (MIN)","1","0","0","0","0","0","0","0","1","1.5","1.5","5.6%"
"115","Anthony Walker Jr. (MIA)","0","1","0","0","0","0","0","0","1","0.8","0.8","2.4%"
"116","Mohamed Kamara (MIA)","0","1","0","0","0","0","0","0","1","0.8","0.8","1.0%"
"117","Tyrice Knight (SEA)","0","1","0","0","0","0","0","0","1","0.8","0.8","2.5%"
"118","Jamin Davis (GB)","0","1","0","0","0","0","0","0","1","0.8","0.8","1.6%"
"119","Preston Smith (PIT)","0","1","0","0","0","0","0","0","1","0.8","0.8","2.2%"
"120","Quinton Bell (MIA)","0","1","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"121","Cole Holcomb (PIT)","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"122","Joe Giles-Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","E.J. Speed (IND)","0","0","0","0","0","0","0","0","0","0","0","50.0%"
"124","Jacob Bobenmoyer (LV)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"125","David Long Jr. (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Anthony Nelson (TB)","1","1","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"127","Luke Gifford (TEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"128","Matt Orzech (GB)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"129","Darius Harris (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Del'Shawn Phillips (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"131","Nick Moore (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Demetrius Flannigan-Fowles (SF)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"133","Mitchell Fraboni (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Sam Eguavoen (NYJ)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"135","Josh Hines-Allen (JAC)","1","1","0","0","0","0","0","0","1","0.0","0.0","38.4%"
"136","Devin White (HOU)","0","0","0","0","0","0","0","0","0","0","0","3.1%"
"137","Jachai Polite (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Brian Burns (NYG)","3","1","1","1","0","0","0","0","1","0.0","0.0","27.9%"
"139","Oshane Ximines (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Josh Woods (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","T.J. Edwards (CHI)","0","0","0","0","0","0","0","0","0","0","0","68.0%"
"142","Ty Summers (NYG)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"143","Blake Cashman (MIN)","0","0","0","0","0","0","0","0","0","0","0","11.4%"
"144","Sione Takitaki (NE)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"145","Dre Greenlaw (SF)","0","0","0","0","0","0","0","0","0","0","0","4.8%"
"146","Azeez Al-Shaair (HOU)","0","0","0","0","0","0","0","0","0","0","0","28.3%"
"147","Cole Christiansen (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Blake Ferguson (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Markus Bailey (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Cam Gill (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Micah Parsons (DAL)","0","0","0","0","0","0","0","0","0","0","0","49.6%"
"152","Michael Hoecht (LAR)","3","3","1","1","0","0","0","0","1","0.0","0.0","1.3%"
"153","Liam McCullough (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Kristian Welch (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"155","Ross Matiscik (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Sam Franklin Jr. (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Mykal Walker (WAS)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"158","Troy Dye (LAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"159","Darrell Taylor (CHI)","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"160","Jonathan Greenard (MIN)","2","2","1","0","0","1","0","0","1","0.0","0.0","17.3%"
"161","Malik Harrison (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"162","Trevis Gipson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Shaq Quarterman (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Cam Brown (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Joshua Uche (KC)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"166","K'Lavon Chaisson (LV)","1","1","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"167","D.J. Wonnum (CAR)","0","0","0","0","0","0","0","0","0","0","0","2.2%"
"168","Anthony Pittman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Jordan Kunaszyk (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Isaiah Simmons (NYG)","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"171","Yetur Gross-Matos (SF)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"172","Julian Okwara (ARI)","1","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"173","Bryce Huff (PHI)","1","1","1","0","0","0","0","0","1","0.0","0.0","2.6%"
"174","Casey Toohill (BUF)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"175","Carlo Kemp (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Monty Rice (NE)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"177","Jonathan Garvin (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Carter Coughlin (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Khaleke Hudson (CLE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"180","Tavius Robinson (BAL)","0","1","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"181","Austin Ajiake (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Titus Leo (NE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"183","Abraham Beauplan (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Mike Morris (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"185","Zaire Barnes (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","David Perales (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Andrew Farmer II (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Nick Herbig (PIT)","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"189","Byron Young (LAR)","4","2","0","0","0","0","0","0","1","0.0","0.0","15.8%"
"190","Jose Ramirez (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Yaya Diaby (TB)","5","0","1","0","0","0","0","0","1","0.0","0.0","2.7%"
"192","Jared Verse (LAR)","2","2","0","0","0","0","0","0","1","0.0","0.0","20.4%"
"193","Drew Sanders (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"194","Bralen Trice (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"195","Andre Carter II (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Nick Hampton (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Keion White (NE)","2","2","0","0","0","0","0","0","1","0.0","0.0","17.9%"
"198","Lukas Van Ness (GB)","1","1","0","0","0","0","0","0","1","0.0","0.0","2.1%"
"199","Gabriel Murphy (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Owen Pappoe (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"201","DeMarvion Overshown (DAL)","0","0","0","0","0","0","0","0","0","0","0","8.7%"
"202","Tuli Tuipulotu (LAC)","2","1","0","0","0","0","0","0","1","0.0","0.0","5.0%"
"203","Jalen Graham (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Claudin Cherelus (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"205","Micah Baskerville (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Ben VanSumeren (PHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"207","Liam Anderson (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Dyontae Johnson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Shaka Heyward (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Cam Jones (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Eku Leota (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Mitchell Agude (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Caleb Murphy (LAC)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"214","DJ Coleman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Dequan Jackson (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Kenneth Odumegwu (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Keshawn Banks (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Patrick O'Connell (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Malik Hamm (BAL)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"220","Marcelino McCrary-Ball (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","BJ Ojulari (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"222","Derick Hall (SEA)","1","0","0","0","0","0","1","1","1","0.0","0.0","3.3%"
"223","Noah Sewell (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"224","Nolan Smith Jr. (PHI)","2","0","1","0","0","0","0","0","1","0.0","0.0","1.9%"
"225","Devin Harper (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","James Houston (DET)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"227","Mark Robinson (PIT)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"228","Daniel Hardy (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","William Kwenkeu (BAL)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"230","Joshua Onujiogu (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Keir Thomas (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Vi Jones (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Jack Cochrane (KC)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"234","Benton Whitley (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Jacob Hummel (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Kana'i Mauga (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Omar Speights (LAR)","0","0","0","0","0","0","0","0","0","0","0","1.6%"
"238","Max Tooley (MIN)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"239","Nate Lynn (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Elias Neal (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Swayze Bozeman (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Isaac Ukwu (DET)","0","1","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"243","Jackson Sirmon (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Maema Njongmeta (CIN)","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"245","Jimmy Ciarlo (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"246","Winston Reid (CLE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"247","Brock Mogensen (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Julius Wood (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Levelle Bailey (DEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"250","Carl Jones Jr. (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Jamie Sheriff (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Dondrea Tillman (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Kenny Dyson Jr. (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Joe Andreessen (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Jotham Russell (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Chris Collins (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Chris Braswell (TB)","1","0","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"258","Jaylan Ford (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Adisa Isaac (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"260","Javon Solomon (BUF)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"261","Cedric Gray (TEN)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"262","Cedric Johnson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"263","Tommy Eichenberg (LV)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"264","Ty'Ron Hopper (GB)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"265","Chop Robinson (MIA)","1","1","0","0","0","0","0","0","1","0.0","0.0","2.8%"
"266","Drake Thomas (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"267","Brandon Bouyer-Randle (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"268","Markees Watts (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"269","Marcus Haynes (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"270","Otis Reese IV (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"271","Dallas Turner (MIN)","0","0","0","0","0","0","0","0","1","0.0","0.0","5.7%"
"272","Isaiah Land (IND)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"273","DaShaun White (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"274","Caleb Johnson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"275","James Williams (TEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"276","Derrick McLendon II (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"277","Tre'Mon Morris-Brash (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"278","Isaiah Stalbird (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"279","Dallas Gant (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"280","Bo Richter (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"281","Jacoby Windmon (CAR)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"282","Daniel Grzesiak (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"283","Amari Gainer (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"284","Jeremiah Jean-Baptiste (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"285","Marist Liufau (DAL)","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"286","JD Bertrand (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"287","Austin Booker (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"288","Curtis Jacobs (NE)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"289","Edefuan Ulofoshio (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"290","Braiden McGregor (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"291","Khalid Duke (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"292","Grayson Murphy (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"293","Myles Cole (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"294","Jordan Magee (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"295","Dominique Hampton (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
