"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"29","Bobby Okereke (NYG)","5","1","0","1","0","0","0","0","1","12.3","12.3","63.5%"
"30","DeMarvion Overshown (DAL)","6","2","0","1","0","0","0","0","1","12.0","12.0","8.7%"
"31","Tyrice Knight (SEA)","7","2","0","0","0","0","0","0","1","12.0","12.0","2.5%"
"32","Charles Snowden (LV)","2","1","1","1","0","0","0","0","1","11.8","11.8","1.0%"
"33","Malcolm Rodriguez (DET)","3","1","1","0","0","0","0","0","1","11.8","11.8","7.2%"
"34","T.J. Edwards (CHI)","3","6","0","0","0","0","0","0","1","11.5","11.5","68.0%"
"35","Nakobe Dean (PHI)","5","2","0","0","0","0","0","0","1","11.5","11.5","17.1%"
"36","Zaire Franklin (IND)","6","3","0","0","0","0","0","0","1","11.3","11.3","91.1%"
"37","Kyzir White (ARI)","6","3","0","0","0","0","0","0","1","11.3","11.3","17.3%"
"38","Logan Wilson (CIN)","5","5","0","0","0","0","0","0","1","11.3","11.3","45.0%"
"39","Harold Landry III (TEN)","1","4","1","0","0","0","0","0","1","11.0","11.0","24.5%"
"40","Cody Barton (DEN)","4","6","0","0","0","0","0","0","1","10.5","10.5","8.1%"
"41","Denzel Perryman (LAC)","6","2","0","0","0","0","0","0","1","10.5","10.5","1.9%"
"42","Alex Anzalone (DET)","5","2","0","1","0","0","0","0","1","10.5","10.5","24.7%"
"43","Raekwon McMillan (FA)","6","1","0","0","0","0","0","0","1","9.8","9.8","1.6%"
"44","Patrick Queen (PIT)","2","5","0","0","0","0","0","0","1","9.3","9.3","33.9%"
"45","Troy Reeder (LAR)","5","2","0","0","0","0","0","0","1","9.0","9.0","2.0%"
"46","Kamu Grugier-Hill (MIN)","1","1","0","1","1","0","0","0","1","8.8","8.8","5.6%"
"47","Zack Baun (PHI)","2","4","0","0","0","0","0","0","1","8.5","8.5","75.1%"
"48","Ernest Jones (SEA)","3","2","0","0","0","0","0","0","1","8.5","8.5","54.1%"
"49","Leonard Floyd (SF)","2","2","0","0","0","1","0","0","1","8.5","8.5","5.7%"
"50","Anthony Walker Jr. (MIA)","3","5","0","0","0","0","0","0","1","8.3","8.3","2.4%"
"51","Kaden Elliss (ATL)","5","1","0","0","0","0","0","0","1","8.3","8.3","43.9%"
"52","Mack Wilson Sr. (ARI)","5","1","0","0","0","0","0","0","1","8.3","8.3","10.9%"
"53","Daiyan Henley (LAC)","4","3","0","0","0","0","0","0","1","8.3","8.3","19.4%"
"54","Chad Muma (JAC)","3","5","0","0","0","0","0","0","1","8.3","8.3","0.7%"
"55","Jahlani Tavai (NE)","3","1","0","0","0","0","0","0","1","7.8","7.8","6.0%"
"56","K.J. Britt (TB)","4","2","0","0","0","0","0","0","1","7.5","7.5","2.3%"
"57","Payton Wilson (PIT)","4","2","0","0","0","0","0","0","1","7.5","7.5","2.9%"
"58","De'Vondre Campbell Sr. (SF)","3","4","0","0","0","0","0","0","1","7.5","7.5","3.6%"
"59","Josey Jewell (CAR)","3","4","0","0","0","0","0","0","1","7.5","7.5","16.4%"
"60","Isaiah McDuffie (GB)","2","4","0","1","0","0","0","0","1","7.5","7.5","1.9%"
"61","Marist Liufau (DAL)","3","0","0","0","0","0","0","0","1","7.0","7.0","1.2%"
"62","Leo Chenal (KC)","3","0","0","0","0","0","0","0","1","7.0","7.0","2.7%"
"63","Nick Bolton (KC)","4","1","0","0","0","0","0","0","1","6.8","6.8","36.1%"
"64","Henry To'oTo'o (HOU)","3","3","0","0","0","0","0","0","1","6.8","6.8","15.9%"
"65","Luke Masterson (LV)","4","1","0","0","0","0","0","0","1","6.8","6.8","0.8%"
"66","Pete Werner (NO)","3","3","0","0","0","0","0","0","1","6.8","6.8","2.6%"
"67","Khalil Mack (LAC)","2","3","0","1","0","0","0","0","1","6.8","6.8","21.0%"
"68","Shaq Thompson (CAR)","3","2","0","0","0","0","0","0","1","6.0","6.0","2.2%"
"69","Azeez Al-Shaair (HOU)","4","0","0","0","0","0","0","0","1","6.0","6.0","28.3%"
"70","Roquan Smith (BAL)","2","4","0","0","0","0","0","0","1","6.0","6.0","92.0%"
"71","Andrew Van Ginkel (MIN)","4","0","0","0","0","0","0","0","1","6.0","6.0","46.8%"
"72","Rashan Gary (GB)","4","0","0","0","0","0","0","0","1","6.0","6.0","5.2%"
"73","Micah Parsons (DAL)","2","0","0","0","0","0","0","0","1","5.5","5.5","49.6%"
"74","Tremaine Edmunds (CHI)","2","0","0","0","0","0","0","0","1","5.5","5.5","13.4%"
"75","Devin Bush Jr. (CLE)","3","1","0","0","0","0","0","0","1","5.3","5.3","1.2%"
"76","Dennis Gardeck (ARI)","3","1","0","0","0","0","0","0","1","5.3","5.3","1.0%"
"77","Demetrius Flannigan-Fowles (SF)","2","2","0","0","0","0","0","0","1","4.5","4.5","0.6%"
"78","J.J. Russell (TB)","0","0","0","0","0","0","1","0","1","4.0","4.0","0.1%"
"79","Azeez Ojulari (NYG)","2","1","0","0","0","0","0","0","1","3.8","3.8","2.7%"
"80","Za'Darius Smith (DET)","2","1","0","0","0","0","0","0","1","3.8","3.8","2.6%"
"81","Trenton Simpson (BAL)","0","5","0","0","0","0","0","0","1","3.8","3.8","8.2%"
"82","Jaylon Carlies (IND)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.2%"
"83","Lorenzo Carter (ATL)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.7%"
"84","Jamin Davis (GB)","2","1","0","0","0","0","0","0","1","3.8","3.8","1.6%"
"85","D'Marco Jackson (NO)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.1%"
"86","Zaven Collins (ARI)","2","0","0","0","0","0","0","0","1","3.0","3.0","3.4%"
"87","Chazz Surratt (NYJ)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.1%"
"88","Jalen Reeves-Maybin (DET)","2","0","0","0","0","0","0","0","1","3.0","3.0","7.6%"
"89","Duke Riley (MIA)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.6%"
"90","Tommy Eichenberg (LV)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.7%"
"91","Malik Harrison (BAL)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.4%"
"92","Troy Dye (LAC)","0","1","0.5","0","0","0","0","0","1","2.8","2.8","0.2%"
"93","Akeem Davis-Gaither (CIN)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.2%"
"94","Nick Herbig (PIT)","1","1","0","0","0","0","0","0","1","2.3","2.3","1.5%"
"95","Elandon Roberts (PIT)","0","3","0","0","0","0","0","0","1","2.3","2.3","1.0%"
"96","Willie Gay Jr. (NO)","1","1","0","0","0","0","0","0","1","2.3","2.3","1.7%"
"97","Eric Wilson (GB)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.8%"
"98","Matthew Judon (ATL)","0","1","0","1","0","0","0","0","1","2.3","2.3","10.7%"
"99","Kristian Welch (BAL)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"100","Dee Winters (SF)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.2%"
"101","Tyus Bowser (MIA)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"102","Thomas Incoom (CAR)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"103","Mykal Walker (WAS)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.2%"
"104","Isaiah Simmons (NYG)","1","0","0","0","0","0","0","0","1","1.5","1.5","4.0%"
"105","Trevin Wallace (CAR)","1","0","0","0","0","0","0","0","1","1.5","1.5","6.3%"
"106","T.J. Watt (PIT)","0","2","0","0","0","0","0","0","1","1.5","1.5","75.7%"
"107","Ogbo Okoronkwo (CLE)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.8%"
"108","Takk McKinley (NYJ)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"109","Preston Smith (PIT)","0","2","0","0","0","0","0","0","1","1.5","1.5","2.2%"
"110","Joe Tryon-Shoyinka (TB)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.8%"
"111","Claudin Cherelus (CAR)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.2%"
"112","Casey Toohill (BUF)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"113","Jordan Hicks (CLE)","0","1","0","0","0","0","0","0","1","0.8","0.8","6.5%"
"114","L.J. Collier (ARI)","0","1","0","0","0","0","0","0","1","0.8","0.8","3.0%"
"115","Nicholas Morrow (BUF)","0","1","0","0","0","0","0","0","1","0.8","0.8","4.1%"
"116","Drake Thomas (SEA)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.2%"
"117","Krys Barnes (ARI)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.9%"
"118","Jeremiah Trotter Jr. (PHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"119","Joe Giles-Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Jacob Bobenmoyer (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Cole Holcomb (PIT)","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"122","David Long Jr. (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Anthony Nelson (TB)","3","1","1","0","0","0","0","0","1","0.0","0.0","0.1%"
"124","Quinton Bell (MIA)","1","2","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"125","David Long Jr. (DET)","0","0","0","0","0","0","0","0","0","0","0","2.4%"
"126","Darius Harris (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Matt Orzech (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Luke Gifford (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Del'Shawn Phillips (HOU)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"130","Nick Moore (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Mitchell Fraboni (DEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"132","Anthony Pittman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Josh Hines-Allen (JAC)","2","1","0","0","0","0","0","0","1","0.0","0.0","38.4%"
"134","Sam Eguavoen (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"135","Devin White (HOU)","0","0","0","0","0","0","0","0","0","0","0","3.1%"
"136","Jachai Polite (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Brian Burns (NYG)","2","1","0","0","0","0","0","0","1","0.0","0.0","27.9%"
"138","Oshane Ximines (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Josh Woods (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Ty Summers (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Dre Greenlaw (SF)","0","0","0","0","0","0","0","0","0","0","0","4.8%"
"142","Sione Takitaki (NE)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"143","Cole Christiansen (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Blake Ferguson (MIA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"145","Markus Bailey (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Cam Gill (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Sam Franklin Jr. (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Ross Matiscik (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Liam McCullough (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Michael Hoecht (LAR)","2","0","1","0","0","0","0","0","1","0.0","0.0","1.3%"
"151","Trevis Gipson (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"152","Alex Highsmith (PIT)","0","0","0","0","0","0","0","0","0","0","0","10.0%"
"153","Joe Bachie (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Anfernee Jennings (NE)","0","0","0","0","0","0","0","0","0","0","0","23.9%"
"155","Shaq Quarterman (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Cam Brown (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","D.J. Wonnum (CAR)","0","0","0","0","0","0","0","0","0","0","0","2.2%"
"158","Monty Rice (NE)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"159","Jonathan Greenard (MIN)","4","1","0","0","0","0","0","0","1","0.0","0.0","17.3%"
"160","Jordan Kunaszyk (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Darrell Taylor (CHI)","1","0","0","1","0","0","0","0","1","0.0","0.0","2.0%"
"162","Yetur Gross-Matos (SF)","1","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"163","Julian Okwara (ARI)","1","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"164","K'Lavon Chaisson (LV)","3","1","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"165","Joshua Uche (KC)","3","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"166","Bryce Huff (PHI)","1","0","0","0","0","0","0","0","1","0.0","0.0","2.6%"
"167","Carlo Kemp (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Jonathan Garvin (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Carter Coughlin (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Khaleke Hudson (CLE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"171","Zaire Barnes (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Titus Leo (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Abraham Beauplan (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Marte Mapu (NE)","0","0","0","0","0","0","0","0","0","0","0","2.6%"
"175","Anfernee Orji (NO)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"176","Austin Ajiake (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","David Perales (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Andrew Farmer II (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Jalen Graham (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Jose Ramirez (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Tavius Robinson (BAL)","0","2","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"182","Caleb Murphy (LAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"183","Bralen Trice (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"184","Andre Carter II (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Yaya Diaby (TB)","2","0","1","0","0","1","0","0","1","0.0","0.0","2.7%"
"186","Nick Hampton (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Keion White (NE)","1","2","0","0","0","0","0","0","1","0.0","0.0","17.9%"
"188","D.J. Johnson (CAR)","2","4","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"189","Lukas Van Ness (GB)","3","0","0","0","0","0","0","0","1","0.0","0.0","2.1%"
"190","Gabriel Murphy (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Yasir Abdullah (JAC)","2","1","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"192","Owen Pappoe (ARI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"193","Tuli Tuipulotu (LAC)","1","4","0","1","0","1","0","0","1","0.0","0.0","5.0%"
"194","Mohamoud Diabate (CLE)","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"195","Byron Young (LAR)","1","2","0","0","0","0","0","0","1","0.0","0.0","15.8%"
"196","Ivan Pace Jr. (MIN)","0","0","0","0","0","0","0","0","0","0","0","32.9%"
"197","Mike Morris (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"198","Jared Verse (LAR)","3","1","0","0","0","0","0","0","1","0.0","0.0","20.4%"
"199","Cam Jones (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Ben VanSumeren (PHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"201","Liam Anderson (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Dyontae Johnson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Micah Baskerville (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Eku Leota (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Trevor Nowaske (DET)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"206","Mitchell Agude (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Malik Hamm (BAL)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"208","DJ Coleman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Dequan Jackson (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Keshawn Banks (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Shaka Heyward (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Patrick O'Connell (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Kenneth Odumegwu (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Drew Sanders (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"215","Segun Olubi (IND)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"216","Nate Landman (ATL)","0","0","0","0","0","0","0","0","0","0","0","3.7%"
"217","Jack Gibbens (TEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","3.7%"
"218","BJ Ojulari (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"219","Derick Hall (SEA)","2","2","1","0","0","0","0","0","1","0.0","0.0","3.3%"
"220","Noah Sewell (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"221","Nolan Smith Jr. (PHI)","1","3","0","0","0","0","0","0","1","0.0","0.0","1.9%"
"222","Joshua Onujiogu (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Vi Jones (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Marcelino McCrary-Ball (NYJ)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"225","Daniel Hardy (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Devin Harper (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","James Houston (DET)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"228","Mark Robinson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"229","Jack Cochrane (KC)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"230","Benton Whitley (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Jacob Hummel (LAR)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"232","Keir Thomas (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Kana'i Mauga (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","William Kwenkeu (BAL)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"235","Omar Speights (LAR)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.6%"
"236","Max Tooley (MIN)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"237","Isaac Ukwu (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Elias Neal (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Swayze Bozeman (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Nate Lynn (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Jackson Sirmon (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Maema Njongmeta (CIN)","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"243","Jimmy Ciarlo (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"244","Levelle Bailey (DEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"245","Winston Reid (CLE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"246","Brock Mogensen (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Julius Wood (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Jamie Sheriff (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Dondrea Tillman (DEN)","1","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"250","Kenny Dyson Jr. (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Joe Andreessen (BUF)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"252","Jotham Russell (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Chris Collins (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Carl Jones Jr. (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Derrick McLendon II (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Brandon Bouyer-Randle (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Adisa Isaac (BAL)","1","2","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"258","Jonah Elliss (DEN)","1","1","0.5","0","0","0","0","0","1","0.0","0.0","0.6%"
"259","Javon Solomon (BUF)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"260","Cedric Gray (TEN)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"261","Cedric Johnson (CIN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"262","Chris Braswell (TB)","2","1","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"263","Ty'Ron Hopper (GB)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"264","Jaylan Ford (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"265","Junior Colson (LAC)","0","0","0","0","0","0","0","0","0","0","0","4.3%"
"266","Mohamed Kamara (MIA)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"267","Markees Watts (TB)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"268","Marcus Haynes (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"269","Otis Reese IV (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"270","Isaiah Land (IND)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"271","DaShaun White (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"272","Caleb Johnson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"273","Dallas Turner (MIN)","0","0","0","0","0","0","0","0","1","0.0","0.0","5.7%"
"274","Chop Robinson (MIA)","0","1","0","0","0","0","0","0","1","0.0","0.0","2.8%"
"275","James Williams (TEN)","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"276","Austin Booker (CHI)","2","0","0","0","0","0","0","0","1","0.0","0.0","0.9%"
"277","Amari Gainer (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"278","Tre'Mon Morris-Brash (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"279","Isaiah Stalbird (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"280","Dallas Gant (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"281","Jeremiah Jean-Baptiste (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"282","Bo Richter (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"283","Daniel Grzesiak (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"284","Jacoby Windmon (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"285","Curtis Jacobs (NE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"286","JD Bertrand (ATL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"287","Brennan Jackson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"288","Edefuan Ulofoshio (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"289","Jalyx Hunt (PHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"290","Braiden McGregor (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"291","Khalid Duke (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"292","Eric Watts (NYJ)","0","2","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"293","Jaylen Harrell (TEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
