"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"72","Dorian Williams (BUF)","1","3","0","0","0","0","0","0","1","3.8","3.8","21.5%"
"73","Eric Watts (NYJ)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"74","Malcolm Rodriguez (DET)","2","1","0","0","0","0","0","0","1","3.8","3.8","7.2%"
"75","Lorenzo Carter (ATL)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.7%"
"76","Grant Stuard (IND)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.8%"
"77","Ivan Pace Jr. (MIN)","0","4","0","0","0","0","0","0","1","3.0","3.0","32.9%"
"78","Marist Liufau (DAL)","1","2","0","0","0","0","0","0","1","3.0","3.0","1.2%"
"79","Zach Cunningham (DEN)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.1%"
"80","Fred Warner (SF)","1","2","0","0","0","0","0","0","1","3.0","3.0","92.7%"
"81","Za'Darius Smith (DET)","0","1","0.5","0","0","0","0","0","1","2.8","2.8","2.6%"
"82","Anfernee Jennings (NE)","1","1","0","0","0","0","0","0","1","2.3","2.3","23.9%"
"83","Myles Cole (JAC)","0","3","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"84","Casey Toohill (BUF)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"85","Elandon Roberts (PIT)","0","3","0","0","0","0","0","0","1","2.3","2.3","1.0%"
"86","Troy Dye (LAC)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.2%"
"87","Dee Winters (SF)","0","1","0","1","0","0","0","0","1","2.3","2.3","0.2%"
"88","Isaiah McDuffie (GB)","1","1","0","0","0","0","0","0","1","2.3","2.3","1.9%"
"89","Eric Wilson (GB)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.8%"
"90","James Houston (DET)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.2%"
"91","Ben Niemann (DET)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.3%"
"92","Levelle Bailey (DEN)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"93","Preston Smith (PIT)","1","0","0","0","0","0","0","0","1","1.5","1.5","2.2%"
"94","Adisa Isaac (BAL)","0","0","0","1","0","0","0","0","1","1.5","1.5","0.8%"
"95","Akeem Davis-Gaither (CIN)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.2%"
"96","Chad Muma (JAC)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.7%"
"97","Neville Hewitt (HOU)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.9%"
"98","Tyus Bowser (MIA)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"99","Micah Parsons (DAL)","0","1","0","0","0","0","0","0","1","0.8","0.8","49.6%"
"100","Jacob Hummel (LAR)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"101","Kyle Van Noy (BAL)","0","1","0","0","0","0","0","0","1","0.8","0.8","5.2%"
"102","Bud Dupree (LAC)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.7%"
"103","Del'Shawn Phillips (HOU)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"104","Sam Eguavoen (NYJ)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"105","Winston Reid (CLE)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"106","Jeremiah Trotter Jr. (PHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"107","Quinton Bell (MIA)","3","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"108","Cole Holcomb (PIT)","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"109","Joe Giles-Harris (NE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","David Long Jr. (DET)","0","0","0","0","0","0","0","0","0","0","0","2.4%"
"111","Jacob Bobenmoyer (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","David Long Jr. (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Tyrel Dodson (MIA)","0","0","0","0","0","0","0","0","0","0","0","15.5%"
"114","Bobby Okereke (NYG)","0","0","0","0","0","0","0","0","0","0","0","63.5%"
"115","Anthony Nelson (TB)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"116","Luke Gifford (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Matt Orzech (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Darius Harris (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Nick Moore (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Troy Reeder (LAR)","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"121","Demetrius Flannigan-Fowles (SF)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"122","Mitchell Fraboni (DEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"123","Josh Hines-Allen (JAC)","3","0","0","0","0","0","0","0","1","0.0","0.0","38.4%"
"124","Josh Woods (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Jachai Polite (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Brian Burns (NYG)","0","0","0","0","0","0","0","0","0","0","0","27.9%"
"127","Oshane Ximines (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Mack Wilson Sr. (ARI)","0","0","0","0","0","0","0","0","0","0","0","10.9%"
"129","L.J. Collier (ARI)","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"130","Ty Summers (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Dre Greenlaw (SF)","0","0","0","0","0","0","0","0","0","0","0","4.8%"
"132","Sione Takitaki (NE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"133","Cole Christiansen (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Blake Ferguson (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Markus Bailey (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Mykal Walker (WAS)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"137","Cam Gill (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Michael Hoecht (LAR)","2","4","0","1","0","0","0","0","1","0.0","0.0","1.3%"
"139","Liam McCullough (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Kristian Welch (BAL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"141","Ross Matiscik (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Sam Franklin Jr. (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Darrell Taylor (CHI)","0","1","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"144","Jonathan Greenard (MIN)","4","1","0","0","0","0","0","0","1","0.0","0.0","17.3%"
"145","Trevis Gipson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Alex Highsmith (PIT)","0","0","0","0","0","0","0","0","0","0","0","10.0%"
"147","Joshua Uche (KC)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"148","Joe Bachie (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Shaq Quarterman (LAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"150","Cam Brown (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Anthony Pittman (JAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"152","Jordan Kunaszyk (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","K'Lavon Chaisson (LV)","1","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"154","Isaiah Simmons (NYG)","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"155","Yetur Gross-Matos (SF)","1","1","1","0","0","0","0","0","1","0.0","0.0","0.2%"
"156","Julian Okwara (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","D.J. Wonnum (CAR)","0","0","0","0","0","0","0","0","0","0","0","2.2%"
"158","Monty Rice (NE)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"159","Willie Gay Jr. (NO)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.7%"
"160","Bryce Huff (PHI)","1","0","0","0","0","0","0","0","1","0.0","0.0","2.6%"
"161","Krys Barnes (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"162","Carlo Kemp (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Jonathan Garvin (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Carter Coughlin (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Khaleke Hudson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Zaire Barnes (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Titus Leo (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Abraham Beauplan (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Marte Mapu (NE)","0","0","0","0","0","0","0","0","0","0","0","2.6%"
"170","Anfernee Orji (NO)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"171","Austin Ajiake (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","David Perales (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Andrew Farmer II (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Jalen Graham (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Jose Ramirez (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Tavius Robinson (BAL)","1","2","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"177","Caleb Murphy (LAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"178","D.J. Johnson (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"179","Jared Verse (LAR)","1","4","0","0","0","0","0","0","1","0.0","0.0","20.4%"
"180","Drew Sanders (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"181","Bralen Trice (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"182","Andre Carter II (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Yaya Diaby (TB)","0","0","0","0","0","0","0","0","0","0","0","2.7%"
"184","Nick Hampton (LAR)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"185","Keion White (NE)","1","2","0","1","0","0","0","0","1","0.0","0.0","17.9%"
"186","Lukas Van Ness (GB)","0","0","0","0","0","0","0","0","1","0.0","0.0","2.1%"
"187","Yasir Abdullah (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Gabriel Murphy (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Owen Pappoe (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"190","Tuli Tuipulotu (LAC)","2","3","1.5","0","0","0","0","0","1","0.0","0.0","5.0%"
"191","Byron Young (LAR)","1","1","1","0","0","0","0","0","1","0.0","0.0","15.8%"
"192","Mike Morris (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Ben VanSumeren (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Liam Anderson (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Dyontae Johnson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Claudin Cherelus (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"197","Cam Jones (KC)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"198","Micah Baskerville (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Eku Leota (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Trevor Nowaske (DET)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"201","Mitchell Agude (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","DJ Coleman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Dequan Jackson (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Keshawn Banks (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Shaka Heyward (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Patrick O'Connell (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"207","Kenneth Odumegwu (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Jack Gibbens (TEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","3.7%"
"209","Marcelino McCrary-Ball (NYJ)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"210","Segun Olubi (IND)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"211","BJ Ojulari (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"212","Derick Hall (SEA)","2","1","1","0","0","0","0","0","1","0.0","0.0","3.3%"
"213","Noah Sewell (CHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"214","Nolan Smith Jr. (PHI)","2","1","1","0","0","0","0","0","1","0.0","0.0","1.9%"
"215","Joshua Onujiogu (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Devin Harper (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Mark Robinson (PIT)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"218","Daniel Hardy (CHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"219","Vi Jones (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Jack Cochrane (KC)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"221","Benton Whitley (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Keir Thomas (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Kana'i Mauga (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","William Kwenkeu (BAL)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"225","Malik Hamm (BAL)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"226","Nate Lynn (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Max Tooley (MIN)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"228","Elias Neal (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Swayze Bozeman (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Isaac Ukwu (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Derrick McLendon II (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Carl Jones Jr. (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Jackson Sirmon (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Maema Njongmeta (CIN)","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"235","Jimmy Ciarlo (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"236","Brock Mogensen (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Julius Wood (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Jamie Sheriff (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Dondrea Tillman (DEN)","1","2","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"240","Kenny Dyson Jr. (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Joe Andreessen (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Jotham Russell (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Chris Collins (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Trevin Wallace (CAR)","0","0","0","0","0","0","0","0","0","0","0","6.3%"
"245","Junior Colson (LAC)","0","0","0","0","0","0","0","0","0","0","0","4.3%"
"246","Jaylan Ford (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Javon Solomon (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Cedric Gray (TEN)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"249","Cedric Johnson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Tommy Eichenberg (LV)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"251","Chris Braswell (TB)","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"252","Ty'Ron Hopper (GB)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"253","Chop Robinson (MIA)","0","1","0","0","0","0","0","0","1","0.0","0.0","2.8%"
"254","Drake Thomas (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"255","Brandon Bouyer-Randle (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Markees Watts (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Marcus Haynes (CLE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"258","Thomas Incoom (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Otis Reese IV (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"260","Dallas Turner (MIN)","0","0","0","0","0","0","0","0","1","0.0","0.0","5.7%"
"261","Isaiah Land (IND)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"262","DaShaun White (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"263","Caleb Johnson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"264","Isaiah Stalbird (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"265","Jeremiah Jean-Baptiste (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"266","Jacoby Windmon (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"267","Amari Gainer (LV)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"268","Tre'Mon Morris-Brash (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"269","Dallas Gant (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"270","Tatum Bethune (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"271","Bo Richter (MIN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"272","Daniel Grzesiak (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"273","Jaylen Harrell (TEN)","0","1","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"274","Darius Muasau (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"275","James Williams (TEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"276","Khalid Duke (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"277","Mohamed Kamara (MIA)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"278","Austin Booker (CHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.9%"
"279","Curtis Jacobs (NE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"280","Brennan Jackson (LAR)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"281","Edefuan Ulofoshio (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"282","Jalyx Hunt (PHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"283","Braiden McGregor (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"284","Jamal Hill (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"285","JD Bertrand (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"286","Grayson Murphy (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"287","Jordan Magee (WAS)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"288","Dominique Hampton (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"289","Jaylon Carlies (IND)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"290","Nathaniel Watson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"291","Rex Sunahara (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"292","Jeremiah Owusu-Koramoah (CLE)","0","0","0","0","0","0","0","0","0","0","0","19.9%"
"293","Zaven Collins (ARI)","0","0","0","0","0","0","0","0","0","0","0","3.4%"
"294","Joe Tryon-Shoyinka (TB)","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"295","Odafe Oweh (BAL)","3","2","2.5","0","0","0","0","0","1","0.0","0.0","3.7%"
