"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"62","Michael Pierce (BAL)","1","3","0.5","0","0","0","0","0","1","5.8","5.8","0.6%"
"63","Dayo Odeyingbo (IND)","1","0","0","0","0","1","0","0","1","5.5","5.5","0.9%"
"64","Josh Paschal (DET)","2","0","0","0","0","0","0","0","1","5.5","5.5","0.3%"
"65","DaVon Hamilton (JAC)","2","0","0","0","0","0","0","0","1","5.5","5.5","0.4%"
"66","Chase Young (NO)","2","0","0","0","0","0","0","0","1","5.5","5.5","2.4%"
"67","Sam Hubbard (CIN)","1","3","0","1","0","0","0","0","1","5.3","5.3","13.7%"
"68","Boye Mafe (SEA)","3","1","0","0","0","0","0","0","1","5.3","5.3","9.6%"
"69","Montez Sweat (CHI)","1","2","0.5","0","0","0","0","0","1","5.0","5.0","15.6%"
"70","Phidarian Mathis (WAS)","1","1","0","0","0","0","0","0","1","4.8","4.8","0.0%"
"71","Kenny Clark (GB)","0","1","0","0","0","0","1","0","1","4.8","4.8","1.6%"
"72","Shy Tuttle (CAR)","2","0","0","1","0","0","0","0","1","4.5","4.5","0.5%"
"73","Dante Stills (ARI)","2","2","0","0","0","0","0","0","1","4.5","4.5","1.3%"
"74","Khyiris Tonga (ARI)","1","4","0","0","0","0","0","0","1","4.5","4.5","0.0%"
"75","Osa Odighizuwa (DAL)","2","2","0","0","0","0","0","0","1","4.5","4.5","1.6%"
"76","Logan Hall (TB)","2","2","0","0","0","0","0","0","1","4.5","4.5","0.1%"
"77","Jarran Reed (SEA)","2","2","0","0","0","0","0","0","1","4.5","4.5","1.6%"
"78","Bryce Huff (PHI)","1","1","0.5","0","0","0","0","0","1","4.3","4.3","2.6%"
"79","Chris Braswell (TB)","0","3","0.5","0","0","0","0","0","1","4.3","4.3","1.2%"
"80","Christian Elliss (NE)","1","1","0.5","0","0","0","0","0","1","4.3","4.3","2.1%"
"81","Mike Hall Jr. (CLE)","1","0","0","0","0","0","0","0","1","4.0","4.0","1.3%"
"82","James Smith-Williams (ATL)","1","0","0","0","0","0","0","0","1","4.0","4.0","0.1%"
"83","Nick Bosa (SF)","1","3","0","0","0","0","0","0","1","3.8","3.8","53.8%"
"84","Tyrus Wheat (DAL)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.1%"
"85","Arnold Ebiketie (ATL)","1","1","0","1","0","0","0","0","1","3.8","3.8","5.5%"
"86","Javon Kinlaw (NYJ)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.3%"
"87","Matthew Butler (LV)","1","3","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"88","Myles Murphy (CIN)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.2%"
"89","Linval Joseph (DAL)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"90","Yaya Diaby (TB)","2","1","0","0","0","0","0","0","1","3.8","3.8","2.7%"
"91","Charles Harris (CAR)","0","5","0","0","0","0","0","0","1","3.8","3.8","2.1%"
"92","Mazi Smith (DAL)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.3%"
"93","Joseph Ossai (CIN)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.6%"
"94","Nnamdi Madubuike (BAL)","0","2","0.5","0","0","0","0","0","1","3.5","3.5","13.8%"
"95","Byron Cowart (CHI)","0","2","0.5","0","0","0","0","0","1","3.5","3.5","0.0%"
"96","Esezi Otomewo (JAC)","0","2","0.5","0","0","0","0","0","1","3.5","3.5","3.0%"
"97","Khalen Saunders (NO)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.1%"
"98","T'Vondre Sweat (TEN)","1","2","0","0","0","0","0","0","1","3.0","3.0","1.3%"
"99","Jer'Zhan Newton (WAS)","1","2","0","0","0","0","0","0","1","3.0","3.0","1.4%"
"100","Laiatu Latu (IND)","2","0","0","0","0","0","0","0","1","3.0","3.0","6.2%"
"101","Jonathan Allen (WAS)","2","0","0","0","0","0","0","0","1","3.0","3.0","3.0%"
"102","Isaac Ukwu (DET)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"103","Austin Johnson (BUF)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.1%"
"104","A'Shawn Robinson (CAR)","0","4","0","0","0","0","0","0","1","3.0","3.0","6.7%"
"105","Taven Bryan (IND)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"106","Levi Onwuzurike (ARI)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.5%"
"107","Eyioma Uwazurike (DEN)","0","4","0","0","0","0","0","0","1","3.0","3.0","1.0%"
"108","Josh Hines-Allen (JAC)","0","1","0.5","0","0","0","0","0","1","2.8","2.8","38.4%"
"109","Thomas Booker IV (PHI)","0","1","0.5","0","0","0","0","0","1","2.8","2.8","0.0%"
"110","Milton Williams (PHI)","0","1","0.5","0","0","0","0","0","1","2.8","2.8","0.7%"
"111","Kevin Givens (SF)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"112","Joshua Uche (KC)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"113","Bryan Bresee (NO)","0","1","0","1","0","0","0","0","1","2.3","2.3","0.9%"
"114","Sheldon Rankins (CIN)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.2%"
"115","Carl Granderson (NO)","1","1","0","0","0","0","0","0","1","2.3","2.3","12.4%"
"116","Julian Okwara (ARI)","0","1","0","1","0","0","0","0","1","2.3","2.3","0.0%"
"117","Dre'Mont Jones (SEA)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.7%"
"118","Boogie Basham Jr. (NYG)","0","1","0","1","0","0","0","0","1","2.3","2.3","0.0%"
"119","D.J. Jones (DEN)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.5%"
"120","Dawuane Smoot (BUF)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"121","DJ Reader (DET)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.7%"
"122","John Ridgeway III (NO)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"123","Javontae Jean-Baptiste (WAS)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"124","Derek Barnett (HOU)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.2%"
"125","Sebastian Joseph-Day (TEN)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.8%"
"126","Gervon Dexter Sr. (CHI)","1","0","0","0","0","0","0","0","1","1.5","1.5","2.6%"
"127","Kingsley Enagbare (GB)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"128","John Franklin-Myers (DEN)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.5%"
"129","Raekwon Davis (IND)","0","0","0","1","0","0","0","0","1","1.5","1.5","0.0%"
"130","DeWayne Carter (BUF)","0","0","0","1","0","0","0","0","1","1.5","1.5","0.1%"
"131","Bilal Nichols (ARI)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"132","Deatrich Wise Jr. (NE)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.7%"
"133","Tuli Tuipulotu (LAC)","1","0","0","0","0","0","0","0","1","1.5","1.5","5.0%"
"134","Carl Lawson (DAL)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.2%"
"135","Larry Ogunjobi (PIT)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.6%"
"136","Kalia Davis (SF)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"137","C.J. Brewer (TB)","0","0","0","1","0","0","0","0","1","1.5","1.5","1.0%"
"138","Micheal Clemons (NYJ)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.2%"
"139","Otito Ogbonnia (LAC)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"140","Brent Urban (BAL)","0","0","0","1","0","0","0","0","1","1.5","1.5","0.0%"
"141","Folorunso Fatukasi (HOU)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.7%"
"142","Ali Gaye (TEN)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"143","Poona Ford (LAC)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.3%"
"144","Dalvin Tomlinson (CLE)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.2%"
"145","Montravius Adams (PIT)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"146","David Onyemata (ATL)","0","2","0","0","0","0","0","0","1","1.5","1.5","1.1%"
"147","Arik Armstead (JAC)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.0%"
"148","Kwity Paye (IND)","1","0","0","0","0","0","0","0","1","1.5","1.5","3.2%"
"149","Evan Anderson (SF)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"150","Andrew Billings (CHI)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"151","Maliek Collins (SF)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.7%"
"152","Rakeem Nunez-Roches (NYG)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.7%"
"153","Jonah Laulu (LV)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"154","Dondrea Tillman (DEN)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"155","Jeremiah Moon (PIT)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.2%"
"156","Jordan Jefferson (JAC)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"157","Kris Jenkins Jr. (CIN)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.9%"
"158","Jordan Jackson (DEN)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"159","Odafe Oweh (BAL)","0","1","0","0","0","0","0","0","1","0.8","0.8","3.7%"
"160","Robert Beal Jr. (SF)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.6%"
"161","Efe Obada (WAS)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"162","Travon Walker (JAC)","0","1","0","0","0","0","0","0","1","0.8","0.8","19.5%"
"163","Adam Gotsis (IND)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"164","Darrell Taylor (CHI)","0","1","0","0","0","0","0","0","1","0.8","0.8","2.0%"
"165","Ta'Quon Graham (ATL)","0","1","0","0","0","0","0","0","1","0.8","0.8","1.0%"
"166","Arden Key (TEN)","0","1","0","0","0","0","0","0","1","0.8","0.8","3.2%"
"167","Adetomiwa Adebawore (IND)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"168","T.J. Slaton (GB)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"169","Kyle Peko (DET)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"170","Derick Hall (SEA)","0","1","0","0","0","0","0","0","1","0.8","0.8","3.3%"
"171","Anthony Nelson (TB)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"172","Michael Hoecht (LAR)","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"173","Marcus Webb (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Kameron Cline (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Jonah Williams (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","T.J. Smith (CAR)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"177","Myles Adams (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Micah Parsons (DAL)","0","0","0","0","0","0","0","0","0","0","0","49.6%"
"179","Domenique Davis (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Bill Murray (CHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"181","LaCale London (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Jay Tufele (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"183","William Bradley-King (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Casey Toohill (BUF)","1","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"185","Jonathan Garvin (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Benito Jones (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"187","Trevis Gipson (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"188","Larrell Murchison (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Alex Highsmith (PIT)","0","0","0","0","0","0","0","0","0","0","0","10.0%"
"190","McTelvin Agim (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Khalid Kareem (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","D.J. Wonnum (CAR)","0","0","0","0","0","0","0","0","0","0","0","2.2%"
"193","Cam Gill (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Tershawn Wharton (KC)","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"195","Broderick Washington Jr. (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"196","Breiden Fehoko (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Janarius Robinson (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Mike Danna (KC)","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"199","Carlo Kemp (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Jaylen Twyman (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","David Agoha (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Keshawn Banks (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Kadeem Telfort (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Kenneth Odumegwu (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Junior Aho (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","CJ Okoye (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Truman Jones (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Jalen Redmond (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Eku Leota (PIT)","1","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"210","Jacob Slade (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Chris Smith (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Scott Matlock (LAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"213","BJ Thompson (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Jordon Riley (NYG)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"215","Nesta Jade Silvera (SF)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"216","Andrew Farmer II (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","DJ Coleman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Cameron Young (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"219","Desjuan Johnson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Jose Ramirez (TB)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"221","Shakel Brown (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","TK McLendon Jr. (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Caleb Murphy (LAC)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"224","Andre Jones Jr. (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Cory Durden (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Isaiah Land (IND)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"227","Kilian Zierer (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Dallas Turner (MIN)","0","0","0","0","0","0","0","0","0","0","0","5.7%"
"229","Chop Robinson (MIA)","0","0","0","0","0","0","0","0","0","0","0","2.8%"
"230","Leonard Taylor III (NYJ)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"231","Michael Hall Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Trevor Nowaske (DET)","2","0","1","0","0","0","0","0","1","0.0","0.0","0.1%"
"233","Mitchell Agude (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Brandon Pili (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Alex Palczewski (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Brandon Bouyer-Randle (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Markees Watts (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Marcus Haynes (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Thomas Incoom (CAR)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"240","Demontrey Jacobs (NE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"241","Tyler Lacy (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Mekhi Wingo (DET)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"243","Titus Leo (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","D.J. Johnson (CAR)","1","4","0","1","0","0","0","0","1","0.0","0.0","0.1%"
"245","Lukas Van Ness (GB)","0","0","0","0","0","0","0","0","1","0.0","0.0","2.1%"
"246","Isaiah McGuire (CLE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"247","KJ Henry (FA)","1","2","1","0","0","0","0","0","1","0.0","0.0","0.0%"
"248","Gabriel Murphy (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Keondre Coburn (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Moro Ojomo (PHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"251","Byron Young (LAR)","0","0","0","0","0","0","0","0","0","0","0","15.8%"
"252","Nick Hampton (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Mike Morris (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"254","Yasir Abdullah (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Nick Herbig (PIT)","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"256","Tavius Robinson (BAL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"257","Travis Bell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Brodric Martin (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Dylan Horton (HOU)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"260","Kobie Turner (LAR)","0","0","0","0","0","0","0","0","0","0","0","14.5%"
"261","Felix Anudike-Uzomah (KC)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"262","Bralen Trice (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"263","Jeremiah Pharms Jr. (NE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"264","Jalen McKenzie (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"265","Jared Verse (LAR)","0","0","0","0","0","0","0","0","0","0","0","20.4%"
"266","Tyree Wilson (LV)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"267","McKinnley Jackson (CIN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"268","Laekin Vakalahi (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"269","C.J. Ravenell (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"270","Denzel Daxon (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"271","Elijah Chatman (NYG)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"272","David Olajiga (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"273","Gottlieb Ayedze (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"274","Casey Rogers (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"275","Nate Lynn (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"276","Anthony Goodlow (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"277","James Ester (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"278","Fabien Lovett Sr. (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"279","Trajan Jeffcoat (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"280","Kenny Dyson Jr. (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"281","Dashaun Mallory (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"282","Jotham Russell (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"283","Jamie Sheriff (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"284","Camron Peterson (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"285","Carl Jones Jr. (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"286","Marshawn Kneeland (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"287","Mohamed Kamara (MIA)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"288","Austin Booker (CHI)","2","1","0","0","0","0","0","0","1","0.0","0.0","0.9%"
"289","Brennan Jackson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"290","Gabe Hall (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"291","Adisa Isaac (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.8%"
