"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"141","Jonathan Greenard (MIN)","2","1","0","0","0","0","0","0","1","0.0","0.0","17.3%"
"142","Trevis Gipson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Alex Highsmith (PIT)","0","0","0","0","0","0","0","0","1","0.0","0.0","10.0%"
"144","K'Lavon Chaisson (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Julian Okwara (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Shaq Quarterman (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Anthony Pittman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Jordan Kunaszyk (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Yetur Gross-Matos (SF)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"150","Isaiah Simmons (NYG)","0","0","0","0","0","0","0","0","1","0.0","0.0","4.0%"
"151","Joe Bachie (CIN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"152","Cam Brown (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Krys Barnes (ARI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.9%"
"154","Casey Toohill (BUF)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"155","Tomon Fox (FA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"156","Khaleke Hudson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Bryce Huff (PHI)","1","0","1","0","0","1","0","0","1","0.0","0.0","2.6%"
"158","Jonathan Garvin (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","D.J. Wonnum (CAR)","4","2","1","0","0","1","0","0","1","0.0","0.0","2.2%"
"160","Monty Rice (NE)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"161","Carter Coughlin (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Zaire Barnes (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Titus Leo (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Abraham Beauplan (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Anfernee Orji (NO)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"166","Tavius Robinson (BAL)","1","1","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"167","David Perales (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Andrew Farmer II (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Jalen Graham (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Dee Winters (SF)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"171","Austin Ajiake (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Nick Herbig (PIT)","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"173","Nick Hampton (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Jared Verse (LAR)","3","1","1","0","0","1","1","0","1","0.0","0.0","20.4%"
"175","Drew Sanders (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"176","Bralen Trice (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"177","Andre Carter II (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Yaya Diaby (TB)","1","1","0","0","0","0","0","0","1","0.0","0.0","2.7%"
"179","Keion White (NE)","2","2","1","1","0","0","0","0","1","0.0","0.0","17.9%"
"180","Mike Morris (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Lukas Van Ness (GB)","0","0","0","0","0","0","0","0","0","0","0","2.1%"
"182","Gabriel Murphy (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Tuli Tuipulotu (LAC)","3","2","2","0","0","0","0","0","1","0.0","0.0","5.0%"
"184","Mohamoud Diabate (CLE)","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"185","Byron Young (LAR)","2","2","1","0","0","0","0","0","1","0.0","0.0","15.8%"
"186","Jose Ramirez (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Caleb Murphy (LAC)","1","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"188","Ben VanSumeren (PHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"189","Liam Anderson (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Dyontae Johnson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Claudin Cherelus (CAR)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"192","Cam Jones (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Eku Leota (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Mitchell Agude (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Micah Baskerville (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Shaka Heyward (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","DJ Coleman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Dequan Jackson (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Keshawn Banks (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Patrick O'Connell (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Kenneth Odumegwu (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Marcelino McCrary-Ball (NYJ)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"203","Segun Olubi (IND)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"204","BJ Ojulari (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"205","Derick Hall (SEA)","0","0","0","0","0","0","0","0","0","0","0","3.3%"
"206","Noah Sewell (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"207","Nolan Smith Jr. (PHI)","1","1","0","0","0","0","0","0","1","0.0","0.0","1.9%"
"208","Devin Harper (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Mark Robinson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"210","Daniel Hardy (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Joshua Onujiogu (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","William Kwenkeu (BAL)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"213","Vi Jones (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Kana'i Mauga (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Jack Cochrane (KC)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"216","Benton Whitley (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Jacob Hummel (LAR)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"218","Keir Thomas (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Malik Hamm (BAL)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"220","Nate Lynn (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Max Tooley (MIN)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"222","Elias Neal (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Swayze Bozeman (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Isaac Ukwu (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Levelle Bailey (DEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"226","Jimmy Ciarlo (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"227","Carl Jones Jr. (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Jackson Sirmon (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Maema Njongmeta (CIN)","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"230","Winston Reid (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"231","Brock Mogensen (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Julius Wood (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Derrick McLendon II (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Jamie Sheriff (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Dondrea Tillman (DEN)","0","1","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"236","Kenny Dyson Jr. (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Joe Andreessen (BUF)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"238","Jotham Russell (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Chris Collins (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Cedric Johnson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Junior Colson (LAC)","0","0","0","0","0","0","0","0","0","0","0","4.3%"
"242","Edgerrin Cooper (GB)","0","0","0","0","0","0","0","0","0","0","0","4.7%"
"243","Jaylan Ford (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Adisa Isaac (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"245","Javon Solomon (BUF)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"246","Cedric Gray (TEN)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"247","Tommy Eichenberg (LV)","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"248","Chris Braswell (TB)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"249","Ty'Ron Hopper (GB)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"250","Chop Robinson (MIA)","2","0","1","0","0","0","0","0","1","0.0","0.0","2.8%"
"251","Drake Thomas (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"252","Brandon Bouyer-Randle (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Markees Watts (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Marcus Haynes (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Thomas Incoom (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Otis Reese IV (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Dallas Turner (MIN)","0","0","0","0","0","0","0","0","1","0.0","0.0","5.7%"
"258","Isaiah Land (IND)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"259","DaShaun White (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"260","Caleb Johnson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"261","Jacoby Windmon (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"262","Amari Gainer (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"263","Tre'Mon Morris-Brash (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"264","Isaiah Stalbird (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"265","Dallas Gant (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"266","Bo Richter (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"267","Daniel Grzesiak (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"268","Jeremiah Jean-Baptiste (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"269","Jaylen Harrell (TEN)","2","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"270","JD Bertrand (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"271","James Williams (TEN)","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"272","Mohamed Kamara (MIA)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"273","Brennan Jackson (LAR)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"274","Edefuan Ulofoshio (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"275","Khalid Duke (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"276","Eric Watts (NYJ)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"277","Tatum Bethune (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"278","Grayson Murphy (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"279","Myles Cole (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"280","Jordan Magee (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"281","Dominique Hampton (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"282","Jaylon Carlies (IND)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"283","Nathaniel Watson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"284","Jamal Hill (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"285","Darius Muasau (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"286","Troy Andersen (ATL)","0","0","0","0","0","0","0","0","1","0.0","0.0","5.3%"
"287","Rex Sunahara (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"288","Jeremiah Owusu-Koramoah (CLE)","0","0","0","0","0","0","0","0","0","0","0","19.9%"
"289","Odafe Oweh (BAL)","1","1","0","0","0","0","0","0","1","0.0","0.0","3.7%"
"290","Chazz Surratt (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"291","Ade Ogundeji (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"292","Baron Browning (ARI)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"293","Jaelan Phillips (MIA)","0","0","0","0","0","0","0","0","0","0","0","6.2%"
"294","Victor Dimukeje (ARI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"295","Boogie Basham Jr. (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
