"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"293","JD Bertrand (ATL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"294","Brennan Jackson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"295","Edefuan Ulofoshio (BUF)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"296","Jalyx Hunt (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"297","Braiden McGregor (NYJ)","0","1","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"298","Khalid Duke (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"299","Eric Watts (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"300","Tatum Bethune (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"301","Grayson Murphy (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"302","Myles Cole (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"303","Jordan Magee (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"304","Dominique Hampton (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"305","Nathaniel Watson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"306","Jamal Hill (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"307","Darius Muasau (NYG)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"308","Rex Sunahara (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"309","Odafe Oweh (BAL)","0","0","0","0","0","0","0","0","1","0.0","0.0","3.7%"
"310","Baron Browning (ARI)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"311","Ade Ogundeji (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"312","Victor Dimukeje (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"313","Boogie Basham Jr. (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"314","Buddy Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"315","Chris Rumph II (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"316","Pat Jones II (MIN)","1","1","0","0","0","0","0","0","1","0.0","0.0","1.7%"
"317","Nick Niemann (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"318","Divine Deablo (LV)","0","0","0","0","0","0","0","0","0","0","0","4.1%"
"319","Sam Kamara (CLE)","0","1","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"320","Tony Fields II (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"321","Grant Stuard (IND)","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"322","Jaelan Phillips (MIA)","0","2","0","1","0","0","0","0","1","0.0","0.0","6.2%"
"323","Patrick Johnson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"324","Cameron McGrone (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"325","Brenton Cox Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"326","Ronnie Perkins (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"327","Jeremiah Moon (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"328","Garret Wallow (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"329","Jonathon Cooper (DEN)","2","1","1","0","0","0","0","0","1","0.0","0.0","10.4%"
"330","Tarron Jackson (PHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"331","Amari Burney (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"332","Jake Hansen (HOU)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"333","Cameron Goode (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"334","DeAngelo Malone (ATL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"335","Nephi Sewell (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"336","J.J. Russell (TB)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"337","Arron Mosby (GB)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"338","Deslin Alexandre (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"339","Luiji Vilain (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"340","Jesse Luketa (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"341","Chance Campbell (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"342","De'Shaan Dixon (JAC)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"343","Kyron Johnson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"344","Ochaun Mathis (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"345","Christian Harris (HOU)","0","0","0","0","0","0","0","0","0","0","0","2.9%"
"346","Xavier Thomas (ARI)","1","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"347","Kayvon Thibodeaux (NYG)","2","1","0.5","0","0","0","0","0","1","0.0","0.0","16.3%"
"348","Kingsley Enagbare (GB)","1","3","1.5","0","0","1","0","0","1","0.0","0.0","0.1%"
"349","Brendon White (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"350","Jon Rhattigan (CAR)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"351","Christian Elliss (NE)","0","0","0","0","0","0","0","0","1","0.0","0.0","2.1%"
"352","Milo Eifler (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"353","Amen Ogbongbemiga (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"354","Curtis Robinson (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"355","Zayne Anderson (GB)","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"356","Josh Ross (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"357","Tyreke Smith (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"358","Nik Bonitto (DEN)","2","0","1","1","0","0","0","0","1","0.0","0.0","3.7%"
"359","Channing Tindall (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"360","Terrel Bernard (BUF)","0","0","0","0","0","0","0","0","0","0","0","33.7%"
"361","D'Marco Jackson (NO)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"362","Jermaine Johnson II (NYJ)","0","0","0","0","0","0","0","0","0","0","0","3.8%"
"363","Amare Barno (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"364","Ali Gaye (TEN)","1","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"365","Boye Mafe (SEA)","3","1","1","1","0","0","0","0","1","0.0","0.0","9.6%"
"366","Travon Walker (JAC)","1","3","0","0","0","0","0","0","1","0.0","0.0","19.5%"
"367","Arnold Ebiketie (ATL)","1","0","0","0","0","0","0","0","1","0.0","0.0","5.5%"
"368","David Ojabo (BAL)","0","1","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"369","Tom Wort (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"370","Nick Bellore (WAS)","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"371","J.T. Thomas (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"372","Jadeveon Clowney (CAR)","1","1","1","0","0","0","0","0","1","0.0","0.0","6.7%"
"373","C.J. Mosley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","11.8%"
"374","Markell Carter (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"375","Ross Homan (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"376","Akinola Ayodele (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"377","Scott McKillop (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"378","Nathan Triplett (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"379","Tanoh Kpassagnon (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"380","Calvin Munson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"381","Dawuane Smoot (BUF)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"382","Tyus Bowser (MIA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"383","Matt Milano (BUF)","0","0","0","0","0","0","0","0","0","0","0","2.6%"
"384","Thomas Hennessy (NYJ)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"385","Duke Riley (MIA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"386","Alex Anzalone (DET)","0","0","0","0","0","0","0","0","0","0","0","24.7%"
"387","Samson Ebukam (IND)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"388","Nicholas Morrow (BUF)","0","0","0","0","0","0","0","0","1","0.0","0.0","4.1%"
"389","Reid Ferguson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"390","Taybor Pepper (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"391","Zach Cunningham (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"392","Haason Reddick (NYJ)","0","0","0","0","0","0","0","0","0","0","0","10.3%"
"393","Charles Harris (CAR)","2","0","0","0","0","0","0","0","1","0.0","0.0","2.1%"
"394","Luke Rhodes (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"395","Jacob Martin (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"396","Trent Sieg (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"397","Chris Board (BAL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"398","Matthew Adams (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"399","Scott Daly (CHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"400","Ja'Whaun Bentley (NE)","0","0","0","0","0","0","0","0","0","0","0","2.8%"
"401","Oren Burks (PHI)","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"402","Christian Kuntz (PIT)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"403","Ezekiel Turner (DET)","0","0","0","0","0","0","0","0","1","0.0","0.0","9.0%"
"404","Uchenna Nwosu (SEA)","0","0","0","0","0","0","0","0","0","0","0","2.1%"
"405","Bradley Chubb (MIA)","0","0","0","0","0","0","0","0","0","0","0","5.1%"
"406","Arden Key (TEN)","2","1","0","0","0","0","0","0","1","0.0","0.0","3.2%"
"407","Marcus Davenport (DET)","1","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"408","Ronnie Harrison Jr. (IND)","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"409","Rashaan Evans (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"410","Jerome Baker (TEN)","0","0","0","0","0","0","0","0","0","0","0","4.6%"
"411","Josh Sweat (PHI)","1","1","0","0","0","0","0","0","1","0.0","0.0","4.7%"
"412","Kwon Alexander (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"413","Dante Fowler Jr. (WAS)","0","1","0.5","0","0","0","0","0","1","0.0","0.0","10.4%"
"414","Danielle Hunter (HOU)","1","1","0","0","0","0","0","0","1","0.0","0.0","45.7%"
"415","Yannick Ngakoue (NE)","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"416","Tyler Matakevich (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"417","Nick Vigil (DAL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"418","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"419","Josh Harris (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"420","JJ Jansen (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"421","Jake McQuaide (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"422","Joey Bosa (LAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","7.9%"
"423","Emmanuel Ogbah (MIA)","2","1","0","0","0","0","0","0","1","0.0","0.0","3.3%"
"424","Jihad Ward (MIN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"425","Rick Lovato (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"426","Neville Hewitt (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"427","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"428","Aaron Brewer (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"429","Joe Cardona (NE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"430","Charley Hughlett (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"431","Morgan Cox (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"432","Jon Weeks (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"433","Tyler Ott (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"434","Casey Kreiter (NYG)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
""
""
