"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"471","John Cominsky (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"472","Jalen Dalton (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"473","Armon Watts (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"474","Oshane Ximines (NE)","0","1","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"475","Ed Oliver (BUF)","0","0","0","0","0","0","0","0","1","0.0","0.0","4.3%"
"476","Rashan Gary (GB)","1","2","1","1","0","0","0","0","1","0.0","0.0","5.2%"
"477","Jachai Polite (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"478","Raekwon Davis (IND)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"479","Charles Omenihu (KC)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"480","Trysten Hill (IND)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"481","Quinton Bell (MIA)","1","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"482","L.J. Collier (ARI)","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"483","Khalen Saunders (NO)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"484","Andrew Van Ginkel (MIN)","2","2","1","1","1","0","0","1","1","0.0","0.0","46.8%"
"485","Efe Obada (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"486","DeShawn Williams (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"487","Leonard Floyd (SF)","1","1","1","0","0","0","0","0","1","0.0","0.0","5.7%"
"488","Dean Lowry (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"489","Matthew Judon (ATL)","2","4","0.5","0","0","0","0","0","1","0.0","0.0","10.7%"
"490","DJ Reader (DET)","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"491","Jarran Reed (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.6%"
"492","Yannick Ngakoue (NE)","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"493","Adam Gotsis (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"494","Jihad Ward (MIN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"495","Za'Darius Smith (DET)","2","1","1","0","0","0","0","0","1","0.0","0.0","2.6%"
"496","Bud Dupree (LAC)","0","0","0","1","0","0","0","0","1","0.0","0.0","0.7%"
"497","Angelo Blackson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"498","Carl Davis Jr. (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"499","Preston Smith (PIT)","1","1","0","0","0","0","0","0","1","0.0","0.0","2.2%"
"500","Dawuane Smoot (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"501","Carlos Watkins (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"502","Tanoh Kpassagnon (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"503","T.J. Watt (PIT)","2","2","1","0","0","0","1","0","1","0.0","0.0","75.7%"
"504","Takk McKinley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"505","Haason Reddick (NYJ)","0","0","0","0","0","0","0","0","0","0","0","10.3%"
"506","Charles Harris (CAR)","0","0","0","0","0","0","0","0","0","0","0","2.1%"
"507","Chris Wormley (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"508","Tyus Bowser (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"509","Deatrich Wise Jr. (NE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"510","Carl Lawson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"511","Pat O'Connor (DET)","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"512","Eli Ankou (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"513","Josh Tupou (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"514","Jeremiah Ledbetter (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"515","Al-Quadin Muhammad (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"516","Samson Ebukam (IND)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"517","Roy Robertson-Harris (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"518","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
""
""
