"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"89","Dyami Brown (WAS)","2","2","16","8.0","8","0","0","0","0","0","0","1","1.6","1.6","0.6%"
"90","Mack Hollins (BUF)","1","2","16","16.0","16","0","0","0","0","0","0","1","1.6","1.6","0.9%"
"91","Xavier Gipson (NYJ)","2","2","16","8.0","11","0","0","0","0","0","0","1","1.6","1.6","0.6%"
"92","Brandin Cooks (DAL)","2","6","16","8.0","9","0","0","0","0","0","0","1","1.6","1.6","20.3%"
"93","Ja'Lynn Polk (NE)","2","2","13","6.5","7","0","0","0","0","0","0","1","1.3","1.3","6.2%"
"94","Justin Watson (KC)","1","2","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","0.7%"
"95","Parris Campbell (PHI)","2","2","13","6.5","7","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"96","Brandon Powell (MIN)","1","2","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","0.1%"
"97","Ronnie Bell (SF)","1","3","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","0.1%"
"98","Britain Covey (PHI)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","0.1%"
"99","Mason Tipton (NO)","2","3","11","5.5","6","0","0","0","0","0","0","1","1.1","1.1","2.1%"
"100","Troy Franklin (DEN)","2","5","11","5.5","6","0","0","0","0","0","0","1","1.1","1.1","3.7%"
"101","Johnny Wilson (PHI)","1","2","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.1%"
"102","Marvin Mims Jr. (DEN)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","2.8%"
"103","Treylon Burks (TEN)","1","3","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","1.4%"
"104","Calvin Ridley (TEN)","1","3","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","84.9%"
"105","Trent Sherfield Sr. (MIN)","1","1","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"106","Tim Patrick (DET)","1","1","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.8%"
"107","Jahan Dotson (PHI)","2","3","8","4.0","5","0","0","0","0","0","0","1","0.8","0.8","7.4%"
"108","Derius Davis (LAC)","0","0","0","0","0","0","0","1","8","0","0","1","0.8","0.8","0.3%"
"109","Darius Slayton (NYG)","1","2","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","13.9%"
"110","Marquez Valdes-Scantling (NO)","1","2","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","17.7%"
"111","Jalen McMillan (TB)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","18.4%"
"112","Cedric Tillman (CLE)","1","2","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","63.2%"
"113","Cedrick Wilson Jr. (NO)","1","1","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","0.8%"
"114","Laviska Shenault Jr. (SEA)","1","1","2","2.0","2","0","0","0","0","0","0","1","0.2","0.2","0.1%"
"115","Jameson Williams (DET)","1","3","9","9.0","9","0","0","1","-7","0","0","1","0.2","0.2","82.6%"
"116","Kayshon Boutte (NE)","1","2","2","2.0","2","0","0","0","0","0","0","1","0.2","0.2","3.4%"
"117","Dax Milne (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Jaelon Darden (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Chris Blair (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","D.J. Montgomery (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Steven Sims Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"123","Deonte Harty (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"124","Malik Taylor (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Olamide Zaccheaus (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"126","Alex Bachman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Nsimba Webster (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","James Proche II (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"129","Isaiah Hodgins (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Quintez Cephus (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Van Jefferson (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.9%"
"132","Marquez Callaway (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Gunner Olszewski (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Donovan Peoples-Jones (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Jalen Reagor (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","KJ Hamler (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Cody Thompson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","David Sills V (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Mecole Hardman Jr. (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"140","Trenton Irwin (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"141","Miles Boykin (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Ashton Dulin (IND)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"143","Juwann Winfree (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Quinton Bell (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"145","Tarik Black (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Dez Fitzpatrick (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Ihmir Smith-Marsette (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"148","Seth Williams (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Kadarius Toney (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"150","Anthony Schwartz (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Joshua Palmer (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.6%"
"152","Dan Chisena (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Cody White (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Nick Westbrook-Ikhine (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","11.2%"
"156","Rondale Moore (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"157","Justyn Ross (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"159","Quez Watkins (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Trishton Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"161","K.J. Osborn (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.5%"
"162","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Kristian Wilkerson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Ben Skowronek (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Tyrell Shavers (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Ryan Miller (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Nikko Remigio (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Malik Heath (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"169","Zavier Scott (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Jason Brownlee (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Dylan Drummond (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Malachi Corley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3%"
"173","John Stephens Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Lucky Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Devontez Walker (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"176","Charlie Jones (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"177","Jake Bobo (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"178","Bryce Ford-Wheaton (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"179","Jesse Matthews (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Trey Palmer (TB)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.7%"
"181","Jalen Cropper (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Xavier Hutchinson (HOU)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"183","Jacob Cowing (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"184","Jalin Hyatt (NYG)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.2%"
"185","Maurice Alexander (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Kazmeir Allen (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Elijah Cooks (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Xavier Smith (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"189","Brycen Tremayne (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Tyler Scott (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"191","Antoine Green (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Colton Dowell (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Grant DuBose (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Jared Wayne (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Thayer Thomas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Malik Knowles (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Julian Hicks (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Cole Burgess (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","David White Jr. (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Marcus Riley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Bryce Oliver (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Terique Owens (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","JaQuae Jackson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Kameron Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Dee Williams (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"206","Jaylen Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Qadir Ismail (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","John Jackson III (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Praise Olatoke (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","John Jiles (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Tanner Knue (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Jermaine Jackson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Brenden Rice (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"214","Roman Wilson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2%"
"215","Jamari Thrash (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Ricky Pearsall (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.9%"
"217","Marcus Rosemy-Jacksaint (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Malik Washington (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"219","Bub Means (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"220","Jeff Foreman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Casey Washington (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Drake Stoops (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Xavier Johnson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Tejhaun Palmer (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Jeshaun Jones (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Joshua Cephus (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Jha'Quan Jackson (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"228","Isaiah Williams (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"229","Tahj Washington (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Ryan Flournoy (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"231","Devaughn Vele (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.1%"
"232","Jalen Coker (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.9%"
"233","Anthony Gould (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"234","Dayton Wade (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Brandon Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Michael Strachan (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","DJ Turner (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"238","Puka Nacua (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.7%"
"239","Terrace Marshall Jr. (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Austin Trammell (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Erik Ezukanma (MIA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"242","Samori Toure (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Michael Woods II (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Skyy Moore (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"245","Tim Jones (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"246","Michael Bandy (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Xavier Weaver (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Jermaine Burton (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.1%"
"249","Kearis Jackson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Malik Cunningham (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Rakim Jarrett (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"252","Cornelius Johnson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Javon Baker (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9%"
"254","John Metchie III (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"255","Tyquan Thornton (KC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"256","David Bell (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Jordan Addison (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","77.1%"
