"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"51","Henry To'oTo'o (HOU)","2","6","0","0","0","0","0","0","1","7.5","7.5","15.9%"
"52","Neville Hewitt (HOU)","4","2","0","0","0","0","0","0","1","7.5","7.5","0.9%"
"53","Malcolm Rodriguez (DET)","2","0","0","0","0","0","1","0","1","7.0","7.0","7.2%"
"54","Zaven Collins (ARI)","3","3","0","0","0","0","0","0","1","6.8","6.8","3.4%"
"55","Kaden Elliss (ATL)","3","1","0","1","0","0","0","0","1","6.8","6.8","43.9%"
"56","Cody Barton (DEN)","1","7","0","0","0","0","0","0","1","6.8","6.8","8.1%"
"57","Mohamoud Diabate (CLE)","3","3","0","0","0","0","0","0","1","6.8","6.8","1.1%"
"58","Demario Davis (NO)","3","3","0","0","0","0","0","0","1","6.8","6.8","11.0%"
"59","Jalen Reeves-Maybin (DET)","1","1","0","0","0","1","0","0","1","6.3","6.3","7.6%"
"60","Dennis Gardeck (ARI)","2","1","0","0","0","0","0","0","1","6.3","6.3","1.0%"
"61","Jaylon Carlies (IND)","2","2","0","1","0","0","0","0","1","6.0","6.0","0.2%"
"62","Jack Campbell (DET)","1","6","0","0","0","0","0","0","1","6.0","6.0","20.3%"
"63","Quincy Williams (NYJ)","2","4","0","0","0","0","0","0","1","6.0","6.0","38.8%"
"64","Charles Snowden (LV)","1","5","0","0","0","0","0","0","1","5.3","5.3","1.0%"
"65","Alex Anzalone (DET)","0","3","0","2","0","0","0","0","1","5.3","5.3","24.7%"
"66","Claudin Cherelus (CAR)","3","1","0","0","0","0","0","0","1","5.3","5.3","0.2%"
"67","Trenton Simpson (BAL)","3","1","0","0","0","0","0","0","1","5.3","5.3","8.2%"
"68","Devin Bush Jr. (CLE)","1","5","0","0","0","0","0","0","1","5.3","5.3","1.2%"
"69","Chad Muma (JAC)","2","2","0","0","0","0","0","0","1","4.5","4.5","0.7%"
"70","Raekwon McMillan (FA)","2","2","0","0","0","0","0","0","1","4.5","4.5","1.6%"
"71","Daiyan Henley (LAC)","2","2","0","0","0","0","0","0","1","4.5","4.5","19.4%"
"72","De'Vondre Campbell Sr. (SF)","3","0","0","0","0","0","0","0","1","4.5","4.5","3.6%"
"73","K.J. Britt (TB)","0","3","0.5","0","0","0","0","0","1","4.3","4.3","2.3%"
"74","Tatum Bethune (SF)","0","0","0","0","0","0","1","0","1","4.0","4.0","0.0%"
"75","Eric Wilson (GB)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.8%"
"76","Junior Colson (LAC)","2","1","0","0","0","0","0","0","1","3.8","3.8","4.3%"
"77","Mykal Walker (WAS)","0","5","0","0","0","0","0","0","1","3.8","3.8","0.2%"
"78","Za'Darius Smith (DET)","2","1","0","0","0","0","0","0","1","3.8","3.8","2.6%"
"79","Isaiah McDuffie (GB)","2","1","0","0","0","0","0","0","1","3.8","3.8","1.9%"
"80","Rashan Gary (GB)","1","2","0","0","0","0","0","0","1","3.0","3.0","5.2%"
"81","J.J. Russell (TB)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.1%"
"82","Dee Winters (SF)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.2%"
"83","Jake Hansen (HOU)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.1%"
"84","Kyle Van Noy (BAL)","2","0","0","0","0","0","0","0","1","3.0","3.0","5.2%"
"85","L.J. Collier (ARI)","1","2","0","0","0","0","0","0","1","3.0","3.0","3.0%"
"86","Kyzir White (ARI)","0","3","0","0","0","0","0","0","1","2.3","2.3","17.3%"
"87","Frankie Luvu (WAS)","1","1","0","0","0","0","0","0","1","2.3","2.3","23.1%"
"88","Lorenzo Carter (ATL)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.7%"
"89","Marist Liufau (DAL)","1","1","0","0","0","0","0","0","1","2.3","2.3","1.2%"
"90","Matthew Judon (ATL)","0","3","0","0","0","0","0","0","1","2.3","2.3","10.7%"
"91","Takk McKinley (NYJ)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"92","Casey Toohill (BUF)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"93","Marquis Haynes Sr. (FA)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"94","Eku Leota (PIT)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"95","Preston Smith (PIT)","1","0","0","0","0","0","0","0","1","1.5","1.5","2.2%"
"96","Jack Sanborn (CHI)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.9%"
"97","Owen Pappoe (ARI)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"98","JD Bertrand (ATL)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.6%"
"99","Jesse Luketa (ARI)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"100","Leonard Floyd (SF)","0","2","0","0","0","0","0","0","1","1.5","1.5","5.7%"
"101","Ade Ogundeji (ARI)","0","0","0","1","0","0","0","0","1","1.5","1.5","0.0%"
"102","Nick Vigil (DAL)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"103","Joe Tryon-Shoyinka (TB)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.8%"
"104","C.J. Mosley (NYJ)","0","1","0","0","0","0","0","0","1","0.8","0.8","11.8%"
"105","Ogbo Okoronkwo (CLE)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.8%"
"106","Jeremiah Trotter Jr. (PHI)","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"107","Kristian Welch (BAL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"108","Cole Holcomb (PIT)","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"109","David Long Jr. (DET)","0","0","0","0","0","0","0","0","0","0","0","2.4%"
"110","Joe Giles-Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Quinton Bell (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","David Long Jr. (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Andrew Van Ginkel (MIN)","0","0","0","0","0","0","0","0","0","0","0","46.8%"
"114","Anthony Nelson (TB)","0","1","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"115","Jacob Bobenmoyer (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Luke Gifford (TEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"117","Matt Orzech (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Darius Harris (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Del'Shawn Phillips (HOU)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"120","Nick Moore (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Troy Reeder (LAR)","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"122","Demetrius Flannigan-Fowles (SF)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"123","Mitchell Fraboni (DEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"124","Sam Eguavoen (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"125","Josh Hines-Allen (JAC)","0","1","0.5","0","0","0","0","0","1","0.0","0.0","38.4%"
"126","Devin White (HOU)","0","0","0","0","0","0","0","0","0","0","0","3.1%"
"127","Jachai Polite (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Brian Burns (NYG)","4","4","1","0","0","0","0","0","1","0.0","0.0","27.9%"
"129","Oshane Ximines (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Josh Woods (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Drue Tranquill (KC)","0","0","0","0","0","0","0","0","0","0","0","15.5%"
"132","Ty Summers (NYG)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"133","Blake Cashman (MIN)","0","0","0","0","0","0","0","0","0","0","0","11.4%"
"134","Dre Greenlaw (SF)","0","0","0","0","0","0","0","0","1","0.0","0.0","4.8%"
"135","Sione Takitaki (NE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"136","Christian Rozeboom (LAR)","0","0","0","0","0","0","0","0","0","0","0","6.2%"
"137","Cole Christiansen (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Micah Parsons (DAL)","0","0","0","0","0","0","0","0","0","0","0","49.6%"
"139","Markus Bailey (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Cam Gill (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Blake Ferguson (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Michael Hoecht (LAR)","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"143","Liam McCullough (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Ross Matiscik (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Sam Franklin Jr. (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Troy Dye (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"147","Darrell Taylor (CHI)","0","1","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"148","Jonathan Greenard (MIN)","0","0","0","0","0","0","0","0","0","0","0","17.3%"
"149","Jordyn Brooks (MIA)","0","0","0","0","0","0","0","0","0","0","0","34.9%"
"150","Malik Harrison (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"151","Joshua Uche (KC)","1","1","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"152","Trevis Gipson (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"153","Alex Highsmith (PIT)","0","0","0","0","0","0","0","0","0","0","0","10.0%"
"154","Joe Bachie (CIN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"155","Akeem Davis-Gaither (CIN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"156","Cam Brown (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Anthony Pittman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Jordan Kunaszyk (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","K'Lavon Chaisson (LV)","1","0","1","0","0","0","0","0","1","0.0","0.0","0.0%"
"160","Isaiah Simmons (NYG)","0","0","0","0","0","0","0","0","1","0.0","0.0","4.0%"
"161","Yetur Gross-Matos (SF)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"162","Julian Okwara (ARI)","0","1","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"163","Shaq Quarterman (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Carlo Kemp (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Bryce Huff (PHI)","1","1","0.5","0","0","0","0","0","1","0.0","0.0","2.6%"
"166","Khaleke Hudson (CLE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"167","D.J. Wonnum (CAR)","0","0","0","0","0","0","0","0","0","0","0","2.2%"
"168","Monty Rice (NE)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"169","Jonathan Garvin (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Carter Coughlin (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Anfernee Orji (NO)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"172","Titus Leo (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Abraham Beauplan (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Zaire Barnes (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Tavius Robinson (BAL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"176","David Perales (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Andrew Farmer II (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Jalen Graham (SF)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"179","Austin Ajiake (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Nick Herbig (PIT)","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"181","D.J. Johnson (CAR)","1","4","0","1","0","0","0","0","1","0.0","0.0","0.1%"
"182","Jared Verse (LAR)","0","0","0","0","0","0","0","0","0","0","0","20.4%"
"183","Drew Sanders (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"184","Bralen Trice (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"185","Andre Carter II (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Yaya Diaby (TB)","2","1","0","0","0","0","0","0","1","0.0","0.0","2.7%"
"187","Nick Hampton (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Keion White (NE)","0","4","0","2","0","0","0","0","1","0.0","0.0","17.9%"
"189","Lukas Van Ness (GB)","0","0","0","0","0","0","0","0","1","0.0","0.0","2.1%"
"190","Yasir Abdullah (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","KJ Henry (FA)","1","2","1","0","0","0","0","0","1","0.0","0.0","0.0%"
"192","Gabriel Murphy (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Tuli Tuipulotu (LAC)","1","0","0","0","0","0","0","0","1","0.0","0.0","5.0%"
"194","Byron Young (LAR)","0","0","0","0","0","0","0","0","0","0","0","15.8%"
"195","Ivan Pace Jr. (MIN)","0","0","0","0","0","0","0","0","0","0","0","32.9%"
"196","Mike Morris (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"197","Jose Ramirez (TB)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"198","Caleb Murphy (LAC)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"199","Ben VanSumeren (PHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"200","Liam Anderson (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Dyontae Johnson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Cam Jones (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Mitchell Agude (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Malik Hamm (BAL)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"205","Micah Baskerville (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Shaka Heyward (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","DJ Coleman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Dequan Jackson (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Keshawn Banks (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Patrick O'Connell (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Kenneth Odumegwu (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","BJ Ojulari (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"213","Marcelino McCrary-Ball (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Segun Olubi (IND)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"215","Jack Gibbens (TEN)","0","0","0","0","0","0","0","0","0","0","0","3.7%"
"216","Derick Hall (SEA)","0","1","0","0","0","0","0","0","1","0.0","0.0","3.3%"
"217","Noah Sewell (CHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"218","Nolan Smith Jr. (PHI)","2","1","1","0","0","0","0","0","1","0.0","0.0","1.9%"
"219","Vi Jones (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","James Houston (DET)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"221","Devin Harper (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Mark Robinson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"223","Daniel Hardy (CHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"224","Joshua Onujiogu (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Jack Cochrane (KC)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"226","Benton Whitley (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Jacob Hummel (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Keir Thomas (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Kana'i Mauga (LV)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"230","William Kwenkeu (BAL)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"231","Brandon Bouyer-Randle (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Omar Speights (LAR)","0","0","0","0","0","0","0","0","0","0","0","1.6%"
"233","Max Tooley (MIN)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"234","Isaac Ukwu (DET)","2","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"235","Elias Neal (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Swayze Bozeman (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Nate Lynn (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Jackson Sirmon (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Maema Njongmeta (CIN)","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"240","Jimmy Ciarlo (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"241","Levelle Bailey (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Winston Reid (CLE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"243","Brock Mogensen (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Julius Wood (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Jamie Sheriff (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Dondrea Tillman (DEN)","0","1","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"247","Kenny Dyson Jr. (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Joe Andreessen (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Jotham Russell (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Chris Collins (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Carl Jones Jr. (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Derrick McLendon II (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Ty'Ron Hopper (GB)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"254","Adisa Isaac (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"255","Jonah Elliss (DEN)","1","1","0","1","0","0","0","0","1","0.0","0.0","0.6%"
"256","Javon Solomon (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Cedric Gray (TEN)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"258","Cedric Johnson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Tommy Eichenberg (LV)","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"260","Chris Braswell (TB)","0","3","0.5","0","0","0","0","0","1","0.0","0.0","1.2%"
"261","Jaylan Ford (NO)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"262","James Williams (TEN)","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"263","Markees Watts (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"264","Marcus Haynes (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"265","Thomas Incoom (CAR)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"266","Otis Reese IV (TEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"267","Drake Thomas (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"268","Isaiah Land (IND)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"269","DaShaun White (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"270","Caleb Johnson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"271","Dallas Turner (MIN)","0","0","0","0","0","0","0","0","0","0","0","5.7%"
"272","Chop Robinson (MIA)","0","0","0","0","0","0","0","0","0","0","0","2.8%"
"273","Mohamed Kamara (MIA)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"274","Amari Gainer (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"275","Tre'Mon Morris-Brash (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"276","Isaiah Stalbird (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"277","Dallas Gant (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"278","Jeremiah Jean-Baptiste (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"279","Bo Richter (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"280","Daniel Grzesiak (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"281","Jacoby Windmon (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"282","Austin Booker (CHI)","2","1","0","0","0","0","0","0","1","0.0","0.0","0.9%"
"283","Curtis Jacobs (NE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"284","Brennan Jackson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"285","Edefuan Ulofoshio (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"286","Jalyx Hunt (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"287","Braiden McGregor (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"288","Khalid Duke (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"289","Eric Watts (NYJ)","0","1","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"290","Jaylen Harrell (TEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"291","Grayson Murphy (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"292","Myles Cole (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"293","Jordan Magee (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"294","Dominique Hampton (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
